Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,506621,511621,18.972,19.212,5.0,4.349,5.0,5.588
8,511621,516678,19.212,19.378,4.349,4.546,5.588,6.428
8,516678,521621,19.378,19.571,4.546,4.423,6.428,7.214
8,521621,526622,19.571,19.863,4.423,4.174,7.214,6.962
8,526622,531628,19.863,19.918,4.174,4.174,6.962,6.962
8,531628,536622,19.918,19.816,4.174,4.137,6.962,6.747
8,536622,541622,19.816,19.804,4.137,4.176,6.747,6.592
8,541622,546623,19.804,19.638,4.176,3.813,6.592,6.404
8,546623,551622,19.638,19.595,3.813,3.594,6.404,6.367
8,551622,556632,19.595,19.733,3.594,3.594,6.367,6.367
8,556632,561623,19.733,19.674,3.594,3.754,6.367,6.657
8,561623,566624,19.674,19.579,3.754,3.67,6.657,6.553
8,566624,571641,19.579,19.638,3.67,3.494,6.553,6.915
8,571641,576624,19.638,19.804,3.494,3.524,6.915,7.018
8,576624,581624,19.804,19.638,3.524,3.515,7.018,7.039
8,581624,586624,19.638,19.504,3.515,3.515,7.039,7.146
8,586624,591624,19.504,20.301,3.515,3.447,7.146,8.962
8,591624,596625,20.301,20.403,3.447,3.335,8.962,8.018
8,596625,601625,20.403,21.554,3.335,3.005,8.018,9.131
8,601625,606625,21.554,24.062,3.005,2.734,9.131,9.011
8,606625,611634,24.062,25.079,2.734,2.417,9.011,9.111
8,611634,616626,25.079,28.265,2.417,2.142,9.111,9.218
8,616626,621625,28.265,26.869,2.142,2.532,9.218,9.14
8,621625,626626,26.869,26.794,2.532,2.532,9.14,9.14
8,626626,631626,26.794,27.247,2.532,2.62,9.14,8.936
8,631626,636642,27.247,27.626,2.62,2.68,8.936,8.788
8,636642,641626,27.626,28.174,2.68,2.692,8.788,9.142
