Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,2187857,2192856,5.871,5.883,5.0,4.784,5.063,5.343
8,2192856,2197857,5.883,5.847,4.784,4.591,5.343,5.658
8,2197857,2202857,5.847,5.823,4.591,4.45,5.658,5.741
8,2202857,2207857,5.823,5.82,4.45,3.546,5.741,6.213
8,2207857,2212857,5.82,5.902,3.546,3.543,6.213,6.194
8,2212857,2217858,5.902,5.946,3.543,4.169,6.194,6.092
8,2217858,2222858,5.946,5.894,4.169,3.922,6.092,5.87
8,2222858,2227858,5.894,5.883,3.922,3.949,5.87,5.644
8,2227858,2232858,5.883,5.863,3.949,4.172,5.644,5.476
8,2232858,2237859,5.863,5.851,4.172,3.856,5.476,5.745
8,2237859,2242858,5.851,5.823,3.856,3.808,5.745,5.752
8,2242858,2247859,5.823,5.792,3.808,3.56,5.752,5.968
8,2247859,2252859,5.792,5.816,3.56,2.997,5.968,6.231
8,2252859,2257860,5.816,5.749,2.997,2.825,6.231,6.621
8,2257860,2262859,5.749,5.753,2.825,2.825,6.621,6.747
8,2262859,2267860,5.753,5.729,2.825,2.016,6.747,7.158
8,2267860,2272860,5.729,5.737,2.016,1.846,7.158,7.467
8,2272860,2277860,5.737,5.733,1.846,1.53,7.467,7.625
8,2277860,2282860,5.733,5.741,1.53,1.53,7.625,7.625
8,2282860,2287861,5.741,5.721,1.53,0.979,7.625,9.104
8,2287861,2292861,5.721,5.946,0.979,0.5,9.104,9.5
8,2292861,2297861,5.946,6.001,0.5,0.663,9.5,8.382
8,2297861,2302861,6.001,6.04,0.663,0.5,8.382,9.5
8,2302861,2307862,6.04,6.375,0.5,0.5,9.5,9.5
8,2307862,2312861,6.375,6.45,0.5,0.5,9.5,9.5
8,2312861,2317862,6.45,6.486,0.5,0.5,9.5,9.5
8,2317862,2322862,6.486,6.64,0.5,0.5,9.5,9.5
8,2322862,2327863,6.64,6.734,0.5,0.5,9.5,9.5
