Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,1347901,1352901,39.122,38.507,5.0,5.0,5.0,5.167
8,1352901,1357901,38.507,37.376,5.0,5.0,5.167,5.392
8,1357901,1362901,37.376,41.894,5.0,4.519,5.392,6.326
8,1362901,1367902,41.894,45.324,4.519,3.878,6.326,6.7
8,1367902,1372902,45.324,41.512,3.878,3.878,6.7,6.706
8,1372902,1377902,41.512,40.073,3.878,3.885,6.706,6.707
8,1377902,1382902,40.073,42.631,3.885,3.852,6.707,6.833
8,1382902,1387903,42.631,40.148,3.852,3.546,6.833,6.958
8,1387903,1392902,40.148,39.481,3.546,3.472,6.958,7.0
8,1392902,1397903,39.481,39.899,3.472,3.472,7.0,7.032
8,1397903,1402903,39.899,38.247,3.472,3.115,7.032,7.021
8,1402903,1407904,38.247,37.545,3.115,2.496,7.021,7.759
8,1407904,1412903,37.545,38.452,2.496,2.101,7.759,8.034
8,1412903,1417904,38.452,37.601,2.101,1.803,8.034,8.321
8,1417904,1422904,37.601,36.422,1.803,1.774,8.321,8.333
8,1422904,1427904,36.422,35.543,1.774,1.999,8.333,7.902
8,1427904,1432904,35.543,35.487,1.999,1.998,7.902,7.929
8,1432904,1437905,35.487,38.188,1.998,0.5,7.929,8.661
8,1437905,1442904,38.188,35.452,0.5,0.792,8.661,7.942
8,1442904,1447905,35.452,38.397,0.792,1.354,7.942,7.669
8,1447905,1452905,38.397,35.227,1.354,1.791,7.669,8.091
8,1452905,1457906,35.227,35.89,1.791,1.953,8.091,8.278
8,1457906,1462905,35.89,37.616,1.953,0.585,8.278,9.5
8,1462905,1467906,37.616,35.215,0.585,1.103,9.5,9.5
8,1467906,1472906,35.215,34.924,1.103,1.099,9.5,9.5
8,1472906,1477906,34.924,35.539,1.099,1.109,9.5,9.5
8,1477906,1482906,35.539,34.935,1.109,1.07,9.5,9.5
8,1482906,1487907,34.935,36.331,1.07,0.5,9.5,9.5
