Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,1347895,1352896,16.425,16.358,5.0,5.93,5.0,5.063
8,1352896,1357896,16.358,16.303,5.93,5.93,5.063,5.063
8,1357896,1362896,16.303,16.259,5.93,5.978,5.063,5.493
8,1362896,1367896,16.259,16.279,5.978,6.038,5.493,5.583
8,1367896,1372897,16.279,16.181,6.038,6.038,5.583,5.599
8,1372897,1377896,16.181,16.334,6.038,5.995,5.599,5.78
8,1377896,1382897,16.334,16.354,5.995,5.101,5.78,6.066
8,1382897,1387897,16.354,16.35,5.101,5.108,6.066,5.785
8,1387897,1392898,16.35,16.374,5.108,5.108,5.785,5.774
8,1392898,1397897,16.374,16.338,5.108,5.108,5.774,5.778
8,1397897,1402897,16.338,16.354,5.108,5.108,5.778,5.778
8,1402897,1407897,16.354,16.319,5.108,5.108,5.778,5.778
8,1407897,1412897,16.319,16.22,5.108,5.096,5.778,6.115
8,1412897,1417897,16.22,16.192,5.096,5.096,6.115,6.1
8,1417897,1422898,16.192,16.098,5.096,4.71,6.1,6.029
8,1422898,1427898,16.098,16.09,4.71,4.095,6.029,5.951
8,1427898,1432898,16.09,16.094,4.095,4.095,5.951,6.035
8,1432898,1437898,16.094,15.999,4.095,4.095,6.035,6.035
8,1437898,1442899,15.999,15.956,4.095,4.095,6.035,6.035
8,1442899,1447898,15.956,15.92,4.095,4.095,6.035,6.073
8,1447898,1452899,15.92,15.94,4.095,3.68,6.073,6.195
8,1452899,1457899,15.94,16.35,3.68,5.721,6.195,6.515
8,1457899,1462900,16.35,16.784,5.721,3.123,6.515,6.914
8,1462900,1467899,16.784,18.503,3.123,2.719,6.914,7.072
8,1467899,1472900,18.503,20.159,2.719,3.517,7.072,7.398
8,1472900,1477900,20.159,20.829,3.517,3.772,7.398,7.943
8,1477900,1482900,20.829,21.278,3.772,3.772,7.943,7.942
8,1482900,1487900,21.278,22.5,3.772,3.772,7.942,7.735
