Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,799752,804751,13.996,15.242,5.0,5.0,5.0,5.0
8,804751,809752,15.242,18.771,5.0,4.603,5.0,5.45
8,809752,814752,18.771,18.932,4.603,5.275,5.45,5.972
8,814752,819754,18.932,19.13,5.275,3.226,5.972,6.078
8,819754,824753,19.13,19.078,3.226,3.226,6.078,6.073
8,824753,829754,19.078,19.118,3.226,3.257,6.073,6.518
8,829754,834754,19.118,18.968,3.257,3.219,6.518,6.535
8,834754,839754,18.968,18.791,3.219,3.219,6.535,6.525
8,839754,844754,18.791,18.53,3.219,3.219,6.525,6.518
8,844754,849755,18.53,18.211,3.219,4.75,6.518,6.502
8,849755,854755,18.211,17.825,4.75,3.342,6.502,6.389
8,854755,859755,17.825,17.533,3.342,3.242,6.389,6.732
8,859755,864755,17.533,17.139,3.242,1.834,6.732,6.82
8,864755,869756,17.139,16.721,1.834,2.624,6.82,6.972
8,869756,874755,16.721,16.326,2.624,1.942,6.972,7.324
8,874755,879756,16.326,15.948,1.942,2.551,7.324,7.859
8,879756,884756,15.948,15.625,2.551,2.454,7.859,7.774
8,884756,889757,15.625,15.199,2.454,2.444,7.774,7.774
8,889757,894773,15.199,14.852,2.444,2.431,7.774,7.774
8,894773,899757,14.852,14.406,2.431,1.579,7.774,7.939
8,899757,904757,14.406,14.115,1.579,0.871,7.939,7.835
8,904757,909757,14.115,15.94,0.871,0.5,7.835,7.802
8,909757,914757,15.94,23.565,0.5,0.5,7.802,8.267
8,914757,919758,23.565,24.01,0.5,1.042,8.267,7.929
8,919758,924758,24.01,24.306,1.042,0.5,7.929,7.568
8,924758,929758,24.306,24.649,0.5,0.952,7.568,7.428
8,929758,934758,24.649,24.945,0.952,0.5,7.428,7.687
