Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
8,2187873,2192873,11.371,11.347,5.0,5.0,5.06,5.06
8,2192873,2197873,11.347,11.339,5.0,5.0,5.06,5.06
8,2197873,2202873,11.339,11.311,5.0,5.0,5.06,5.067
8,2202873,2207874,11.311,11.264,5.0,5.0,5.067,5.078
8,2207874,2212873,11.264,11.146,5.0,5.0,5.078,5.081
8,2212873,2217874,11.146,11.075,5.0,5.0,5.081,5.085
8,2217874,2222874,11.075,11.024,5.0,5.0,5.085,5.085
8,2222874,2227875,11.024,10.988,5.0,4.919,5.085,5.333
8,2227875,2232874,10.988,11.079,4.919,4.919,5.333,5.352
8,2232874,2237875,11.079,11.008,4.919,4.919,5.352,5.341
8,2237875,2242876,11.008,10.894,4.919,4.919,5.341,5.334
8,2242876,2247876,10.894,10.791,4.919,4.919,5.334,5.381
8,2247876,2252876,10.791,10.771,4.919,4.919,5.381,5.485
8,2252876,2257877,10.771,10.787,4.919,4.919,5.485,5.485
8,2257877,2262877,10.787,10.76,4.919,4.918,5.485,5.535
8,2262877,2267877,10.76,10.649,4.918,4.916,5.535,5.713
8,2267877,2272877,10.649,10.74,4.916,4.916,5.713,5.891
8,2272877,2277878,10.74,10.689,4.916,4.91,5.891,5.936
8,2277878,2282877,10.689,10.645,4.91,4.896,5.936,5.936
8,2282877,2287878,10.645,10.59,4.896,4.89,5.936,5.936
8,2287878,2292878,10.59,10.519,4.89,4.879,5.936,6.068
8,2292878,2297879,10.519,10.499,4.879,4.852,6.068,6.301
8,2297879,2302878,10.499,10.444,4.852,4.809,6.301,6.614
8,2302878,2307879,10.444,10.448,4.809,4.787,6.614,6.749
8,2307879,2312879,10.448,10.432,4.787,4.787,6.749,6.796
8,2312879,2317879,10.432,10.491,4.787,4.787,6.796,6.833
8,2317879,2322879,10.491,10.361,4.787,4.787,6.833,6.837
8,2322879,2327880,10.361,10.334,4.787,4.761,6.837,7.071
