Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
8,2187872,2192872,5.0,5.0,5.0,5.0,15.743,15.652,23.244,23.247,36.303,37.523,29.962,30.727,4.701,4.865,7.083,7.001,6.056,5.933
8,2192872,2197873,5.0,5.0,5.0,5.0,15.652,15.514,23.247,23.244,37.523,37.243,30.727,30.146,4.865,4.947,7.001,7.083,5.933,5.892
8,2197873,2202872,5.0,5.0,5.0,5.104,15.514,15.368,23.244,23.223,37.243,37.204,30.146,29.953,4.947,4.701,7.083,6.754,5.892,5.81
8,2202872,2207873,5.0,4.894,5.104,6.023,15.368,15.195,23.223,23.23,37.204,36.923,29.953,30.011,4.701,4.906,6.754,7.001,5.81,5.81
8,2207873,2212873,4.894,4.977,6.023,6.107,15.195,15.396,23.23,23.226,36.923,35.664,30.011,30.011,4.906,4.906,7.001,7.37,5.81,5.727
8,2212873,2217874,4.977,5.308,6.107,6.105,15.396,15.404,23.226,23.23,35.664,36.109,30.011,30.485,4.906,5.687,7.37,6.302,5.727,10.943
8,2217874,2222873,5.308,5.308,6.105,6.084,15.404,15.388,23.23,23.233,36.109,35.838,30.485,30.04,5.687,5.563,6.302,6.672,10.943,5.81
8,2222873,2227874,5.308,5.308,6.084,6.08,15.388,15.301,23.233,23.23,35.838,36.012,30.04,30.795,5.563,5.399,6.672,6.467,5.81,5.81
8,2227874,2232874,5.308,5.308,6.08,6.064,15.301,15.159,23.23,23.233,36.012,36.235,30.795,30.64,5.399,5.276,6.467,6.467,5.81,5.851
8,2232874,2237874,5.308,5.308,6.064,6.0,15.159,15.037,23.233,23.233,36.235,36.226,30.64,30.795,5.276,4.988,6.467,6.754,5.851,5.851
8,2237874,2242874,5.308,5.308,6.0,5.995,15.037,14.943,23.233,23.23,36.226,37.01,30.795,30.388,4.988,5.07,6.754,6.754,5.851,5.851
8,2242874,2247875,5.308,5.223,5.995,5.793,14.943,14.793,23.23,23.23,37.01,36.632,30.388,30.32,5.07,5.399,6.754,6.795,5.851,6.508
8,2247875,2252875,5.223,5.007,5.793,5.521,14.793,14.71,23.23,23.226,36.632,35.712,30.32,30.466,5.399,4.947,6.795,7.699,6.508,9.424
8,2252875,2257875,5.007,5.009,5.521,5.837,14.71,14.891,23.226,23.233,35.712,37.262,30.466,29.652,4.947,4.988,7.699,7.575,9.424,8.315
8,2257875,2262875,5.009,5.009,5.837,5.855,14.891,14.836,23.233,23.237,37.262,36.816,29.652,30.572,4.988,4.988,7.575,7.124,8.315,7.781
8,2262875,2267876,5.009,4.962,5.855,6.193,14.836,14.816,23.237,23.244,36.816,36.245,30.572,30.427,4.988,4.824,7.124,7.001,7.781,7.329
8,2267876,2272875,4.962,4.579,6.193,6.31,14.816,14.769,23.244,23.244,36.245,36.584,30.427,31.511,4.824,7.863,7.001,7.452,7.329,7.37
8,2272875,2277876,4.579,4.579,6.31,6.352,14.769,14.698,23.244,23.233,36.584,36.991,31.511,31.985,7.863,5.399,7.452,9.67,7.37,7.452
8,2277876,2282876,4.579,4.374,6.352,6.849,14.698,15.364,23.233,23.251,36.991,36.942,31.985,30.078,5.399,5.399,9.67,8.849,7.452,7.001
8,2282876,2287877,4.374,3.47,6.849,7.463,15.364,15.471,23.251,23.244,36.942,36.226,30.078,31.037,5.399,6.179,8.849,10.409,7.001,10.491
8,2287877,2292876,3.47,0.5,7.463,8.101,15.471,16.464,23.244,23.251,36.226,37.223,31.037,30.204,6.179,5.563,10.409,8.849,10.491,6.549
8,2292876,2297877,0.5,0.5,8.101,7.025,16.464,16.807,23.251,23.247,37.223,35.702,30.204,30.417,5.563,5.974,8.849,19.075,6.549,7.042
8,2297877,2302877,0.5,0.5,7.025,9.5,16.807,17.754,23.247,23.233,35.702,36.555,30.417,29.711,5.974,6.302,19.075,13.079,7.042,49.054
8,2302877,2307877,0.5,0.5,9.5,9.5,17.754,21.767,23.233,23.233,36.555,37.427,29.711,29.401,6.302,6.96,13.079,9.834,49.054,34.968
8,2307877,2312877,0.5,0.5,9.5,9.5,21.767,23.273,23.233,23.23,37.427,36.778,29.401,29.536,6.96,5.687,9.834,10.081,34.968,32.791
8,2312877,2317878,0.5,0.5,9.5,9.5,23.273,23.912,23.23,23.24,36.778,36.981,29.536,29.972,5.687,6.426,10.081,14.27,32.791,31.888
8,2317878,2322878,0.5,0.5,9.5,9.5,23.912,23.912,23.24,23.24,36.981,36.874,29.972,29.188,6.426,5.687,14.27,9.054,31.888,29.547
8,2322878,2327878,0.5,0.5,9.5,9.5,23.912,24.074,23.24,23.233,36.874,35.586,29.188,29.798,5.687,5.687,9.054,12.011,29.547,37.555
