Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
8,2187861,2192860,5.0,5.0,5.0,5.0,25.308,26.727,27.696,27.7,35.606,38.124,34.115,34.25,4.742,4.865,6.179,6.302,8.89,8.602
8,2192860,2197861,5.0,4.984,5.0,5.474,26.727,27.941,27.7,27.682,38.124,36.497,34.25,32.285,4.865,4.783,6.302,6.179,8.602,7.699
8,2197861,2202861,4.984,4.984,5.474,5.542,27.941,27.303,27.682,27.665,36.497,36.458,32.285,32.159,4.783,4.783,6.179,6.22,7.699,9.547
8,2202861,2207862,4.984,4.969,5.542,6.273,27.303,28.43,27.665,27.64,36.458,37.843,32.159,32.005,4.783,4.824,6.22,6.138,9.547,9.752
8,2207862,2212861,4.969,4.946,6.273,5.713,28.43,29.881,27.64,27.633,37.843,36.313,32.005,32.605,4.824,4.824,6.138,6.302,9.752,7.945
8,2212861,2217862,4.946,4.942,5.713,5.743,29.881,29.124,27.633,27.608,36.313,36.032,32.605,32.973,4.824,4.824,6.302,6.262,7.945,9.916
8,2217862,2222862,4.942,4.942,5.743,5.992,29.124,28.757,27.608,27.577,36.032,36.061,32.973,31.714,4.824,4.783,6.262,6.385,9.916,8.52
8,2222862,2227862,4.942,4.942,5.992,6.076,28.757,28.418,27.577,27.542,36.061,36.129,31.714,33.427,4.783,4.701,6.385,6.22,8.52,6.672
8,2227862,2232862,4.942,4.942,6.076,6.09,28.418,29.053,27.542,27.531,36.129,36.642,33.427,34.318,4.701,4.865,6.22,6.549,6.672,7.001
8,2232862,2237863,4.942,4.714,6.09,6.234,29.053,28.915,27.531,27.482,36.642,35.606,34.318,31.724,4.865,4.742,6.549,6.385,7.001,8.849
8,2237863,2242863,4.714,4.714,6.234,6.14,28.915,28.257,27.482,27.468,35.606,36.816,31.724,31.579,4.742,4.66,6.385,6.467,8.849,8.644
8,2242863,2247863,4.714,4.661,6.14,6.617,28.257,27.949,27.468,27.444,36.816,36.245,31.579,33.408,4.66,4.824,6.467,6.302,8.644,8.027
8,2247863,2252863,4.661,4.571,6.617,6.623,27.949,29.065,27.444,27.402,36.245,35.828,33.408,32.789,4.824,4.701,6.302,6.385,8.027,17.021
8,2252863,2257864,4.571,4.571,6.623,6.536,29.065,30.031,27.402,27.381,35.828,35.548,32.789,31.501,4.701,4.66,6.385,6.343,17.021,12.463
8,2257864,2262863,4.571,4.855,6.536,6.104,30.031,29.499,27.381,27.356,35.548,36.071,31.501,31.279,4.66,4.742,6.343,6.467,12.463,9.259
8,2262863,2267864,4.855,4.855,6.104,6.254,29.499,29.518,27.356,27.335,36.071,36.332,31.279,32.43,4.742,4.742,6.467,6.385,9.259,7.247
8,2267864,2272864,4.855,4.855,6.254,6.254,29.518,29.041,27.335,27.303,36.332,36.129,32.43,33.669,4.742,4.66,6.385,6.015,7.247,8.192
8,2272864,2277865,4.855,4.855,6.254,6.254,29.041,31.344,27.303,27.286,36.129,36.332,33.669,32.276,4.66,4.742,6.015,6.467,8.192,8.808
8,2277865,2282864,4.855,4.855,6.254,6.254,31.344,30.815,27.286,27.268,36.332,36.632,32.276,32.247,4.742,4.783,6.467,6.343,8.808,7.986
8,2282864,2287865,4.855,4.867,6.254,6.367,30.815,31.221,27.268,27.247,36.632,36.923,32.247,33.34,4.783,4.824,6.343,6.385,7.986,9.588
8,2287865,2292865,4.867,4.565,6.367,7.15,31.221,33.386,27.247,27.219,36.923,36.613,33.34,31.888,4.824,4.742,6.385,6.343,9.588,9.465
8,2292865,2297865,4.565,4.647,7.15,6.623,33.386,33.753,27.219,27.205,36.613,36.167,31.888,31.356,4.742,4.783,6.343,6.138,9.465,8.561
8,2297865,2302865,4.647,4.296,6.623,7.078,33.753,35.799,27.205,27.184,36.167,37.775,31.356,31.811,4.783,6.22,6.138,6.508,8.561,8.027
8,2302865,2307866,4.296,3.305,7.078,6.549,35.799,36.016,27.184,27.149,37.775,36.516,31.811,31.269,6.22,4.824,6.508,6.59,8.027,7.699
8,2307866,2312866,3.305,2.736,6.549,6.544,36.016,35.953,27.149,27.128,36.516,36.603,31.269,31.017,4.824,5.07,6.59,6.795,7.699,7.534
8,2312866,2317866,2.736,2.237,6.544,7.181,35.953,36.02,27.128,27.1,36.603,35.596,31.017,33.679,5.07,5.481,6.795,7.165,7.534,12.627
8,2317866,2322866,2.237,2.349,7.181,7.286,36.02,36.836,27.1,27.058,35.596,36.807,33.679,32.324,5.481,4.865,7.165,6.138,12.627,6.754
8,2322866,2327867,2.349,1.974,7.286,7.391,36.836,37.254,27.058,27.041,36.807,37.33,32.324,31.521,4.865,5.604,6.138,6.549,6.754,7.494
