Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
1,226507,231507,5.0,5.375,5.0,5.321,47.465,50.335,30.539,30.539,35.945,35.983,46.814,46.959,6.138,6.302,8.52,7.986,5.933,5.522
1,231507,236508,5.375,5.421,5.321,5.462,50.335,54.235,30.539,30.518,35.983,38.337,46.959,46.688,6.302,6.262,7.986,8.274,5.522,5.851
1,236508,241507,5.421,5.411,5.462,5.538,54.235,53.146,30.518,30.508,38.337,35.402,46.688,47.124,6.262,6.015,8.274,10.697,5.851,8.479
1,241507,246508,5.411,5.411,5.538,5.544,53.146,50.422,30.508,30.487,35.402,36.274,47.124,46.63,6.015,6.343,10.697,8.849,8.479,5.563
1,246508,251508,5.411,5.411,5.544,5.545,50.422,48.774,30.487,30.462,36.274,36.904,46.63,47.443,6.343,6.302,8.849,10.286,5.563,5.317
1,251508,256509,5.411,5.558,5.545,5.356,48.774,47.067,30.462,30.438,36.904,39.451,47.443,46.572,6.302,6.056,10.286,8.561,5.317,5.81
1,256509,261508,5.558,5.602,5.356,5.087,47.067,45.955,30.438,30.424,39.451,35.635,46.572,47.105,6.056,6.343,8.561,9.095,5.81,7.617
1,261508,266509,5.602,5.411,5.087,5.087,45.955,45.072,30.424,30.403,35.635,34.889,47.105,46.533,6.343,6.343,9.095,8.644,7.617,5.933
1,266509,271509,5.411,5.0,5.087,5.0,45.072,44.307,30.403,30.375,34.889,36.226,46.533,47.008,6.343,7.494,8.644,6.138,5.933,5.892
1,271509,276509,5.0,5.0,5.0,5.0,44.307,44.066,30.375,30.35,36.226,36.584,47.008,46.582,7.494,6.385,6.138,5.645,5.892,5.851
1,276509,281509,5.0,5.0,5.0,5.0,44.066,45.442,30.35,30.329,36.584,37.059,46.582,47.027,6.385,6.837,5.645,5.522,5.851,5.727
1,281509,286510,5.0,5.0,5.0,5.0,45.442,44.859,30.329,30.315,37.059,35.402,47.027,46.495,6.837,5.892,5.522,5.563,5.727,5.81
1,286510,291509,5.0,5.0,5.0,5.0,44.859,45.45,30.315,30.29,35.402,37.175,46.495,47.376,5.892,7.124,5.563,5.481,5.81,5.604
1,291509,296510,5.0,5.0,5.0,5.0,45.45,48.38,30.29,30.276,37.175,37.262,47.376,46.475,7.124,10.615,5.481,5.645,5.604,6.179
1,296510,301510,5.0,5.332,5.0,5.004,48.38,49.085,30.276,30.241,37.262,35.702,46.475,46.698,10.615,7.904,5.645,5.522,6.179,5.522
1,301510,306511,5.332,5.24,5.004,5.0,49.085,47.493,30.241,30.22,35.702,35.896,46.698,46.669,7.904,8.602,5.522,5.481,5.522,5.645
1,306511,311510,5.24,5.813,5.0,5.043,47.493,51.625,30.22,30.189,35.896,35.732,46.669,46.737,8.602,28.479,5.481,5.604,5.645,5.727
1,311510,316511,5.813,5.816,5.043,5.098,51.625,50.816,30.189,30.161,35.732,37.301,46.737,45.856,28.479,16.035,5.604,5.81,5.727,5.44
1,316511,321511,5.816,5.815,5.098,5.142,50.816,51.64,30.161,30.143,37.301,37.591,45.856,46.049,16.035,19.034,5.81,5.604,5.44,5.727
1,321511,326511,5.815,5.815,5.142,5.148,51.64,49.937,30.143,30.122,37.591,36.497,46.049,45.924,19.034,29.424,5.604,6.877,5.727,5.563
1,326511,331511,5.815,5.815,5.148,5.163,49.937,50.095,30.122,30.087,36.497,36.012,45.924,45.866,29.424,10.82,6.877,5.645,5.563,5.851
1,331511,336512,5.815,5.815,5.163,5.178,50.095,48.861,30.087,30.034,36.012,35.044,45.866,46.795,10.82,10.286,5.645,5.276,5.851,7.658
1,336512,341512,5.815,5.815,5.178,5.205,48.861,47.702,30.034,30.003,35.044,37.775,46.795,45.807,10.286,8.52,5.276,5.358,7.658,5.768
1,341512,346512,5.815,5.809,5.205,5.229,47.702,48.545,30.003,29.975,37.775,35.257,45.807,46.079,8.52,10.286,5.358,5.522,5.768,5.727
1,346512,351512,5.809,6.415,5.229,5.153,48.545,53.769,29.975,29.94,35.257,37.175,46.079,46.872,10.286,109.958,5.522,7.247,5.727,8.561
1,351512,356513,6.415,6.44,5.153,5.153,53.769,54.972,29.94,29.901,37.175,37.64,46.872,46.282,109.958,231.726,7.247,8.438,8.561,7.083
1,356513,361511,6.44,6.429,5.153,5.264,54.972,56.399,29.901,29.866,37.64,36.865,46.282,46.504,231.726,104.373,8.438,6.919,7.083,6.713
1,361511,366512,6.429,6.345,5.264,5.097,56.399,56.194,29.866,29.831,36.865,35.344,46.504,46.369,104.373,106.262,6.919,7.37,6.713,8.767
1,366512,371512,6.345,6.345,5.097,5.133,56.194,53.044,29.831,29.817,35.344,36.497,46.369,45.546,106.262,35.256,7.37,5.892,8.767,6.549
1,371512,376513,6.345,5.013,5.133,5.0,53.044,51.912,29.817,29.775,36.497,36.778,45.546,47.337,35.256,22.853,5.892,5.892,6.549,6.302
1,376513,381512,5.013,5.0,5.0,5.0,51.912,51.845,29.775,29.743,36.778,36.72,47.337,44.191,22.853,90.081,5.892,7.083,6.302,6.385
1,381512,386513,5.0,5.0,5.0,5.0,51.845,51.479,29.743,29.712,36.72,34.957,44.191,45.643,90.081,35.748,7.083,5.974,6.385,9.424
1,386513,391513,5.0,5.0,5.0,5.0,51.479,50.394,29.712,29.684,34.957,35.857,45.643,45.372,35.748,26.508,5.974,5.81,9.424,6.385
1,391513,396514,5.0,6.011,5.0,5.313,50.394,52.997,29.684,29.649,35.857,35.557,45.372,47.714,26.508,53.572,5.81,6.631,6.385,5.974
1,396514,401514,6.011,5.894,5.313,5.356,52.997,52.342,29.649,29.61,35.557,35.625,47.714,46.834,53.572,14.968,6.631,5.481,5.974,6.302
1,401514,406515,5.894,5.759,5.356,4.847,52.342,53.474,29.61,29.579,35.625,37.475,46.834,43.504,14.968,75.708,5.481,6.96,6.302,6.097
