Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
1,1042332,1047331,5.0,4.933,5.0,3.704,19.228,19.157,22.452,22.469,36.642,36.942,31.201,31.54,5.153,5.645,6.713,7.165,8.027,8.561
1,1047331,1052332,4.933,4.981,3.704,3.871,19.157,19.181,22.469,22.455,36.942,37.136,31.54,31.24,5.645,5.687,7.165,6.96,8.561,9.957
1,1052332,1057332,4.981,5.091,3.871,4.339,19.181,19.145,22.455,22.448,37.136,36.7,31.24,31.027,5.687,5.645,6.96,7.124,9.957,7.575
1,1057332,1062332,5.091,5.111,4.339,4.527,19.145,19.106,22.448,22.455,36.7,37.785,31.027,31.269,5.645,5.522,7.124,6.96,7.575,7.781
1,1062332,1067332,5.111,5.111,4.527,4.527,19.106,19.023,22.455,22.445,37.785,35.548,31.269,31.453,5.522,5.645,6.96,6.877,7.781,10.984
1,1067332,1072333,5.111,5.117,4.527,4.506,19.023,19.027,22.445,22.452,35.548,36.69,31.453,31.269,5.645,5.563,6.877,6.877,10.984,9.999
1,1072333,1077333,5.117,5.118,4.506,4.504,19.027,19.043,22.452,22.452,36.69,36.865,31.269,30.824,5.563,5.44,6.877,6.96,9.999,10.163
1,1077333,1082333,5.118,5.118,4.504,4.502,19.043,18.948,22.452,22.437,36.865,36.177,30.824,30.969,5.44,5.44,6.96,6.795,10.163,7.945
1,1082333,1087333,5.118,5.118,4.502,4.442,18.948,18.972,22.437,22.462,36.177,38.037,30.969,31.337,5.44,5.317,6.795,6.837,7.945,10.081
1,1087333,1092334,5.118,5.118,4.442,4.395,18.972,18.897,22.462,22.462,38.037,36.09,31.337,30.95,5.317,5.235,6.837,7.206,10.081,8.315
1,1092334,1097333,5.118,5.212,4.395,4.591,18.897,18.81,22.462,22.448,36.09,37.93,30.95,30.959,5.235,5.235,7.206,6.919,8.315,8.52
1,1097333,1102334,5.212,5.269,4.591,4.536,18.81,18.747,22.448,22.459,37.93,35.799,30.959,31.346,5.235,5.563,6.919,6.713,8.52,7.534
1,1102334,1107334,5.269,5.433,4.536,4.494,18.747,18.731,22.459,22.459,35.799,35.983,31.346,31.327,5.563,5.276,6.713,6.877,7.534,9.547
1,1107334,1112335,5.433,5.524,4.494,4.43,18.731,18.629,22.459,22.455,35.983,36.4,31.327,30.959,5.276,5.112,6.877,6.877,9.547,7.206
1,1112335,1117334,5.524,5.696,4.43,4.331,18.629,18.597,22.455,22.455,36.4,35.925,30.959,30.862,5.112,6.837,6.877,6.385,7.206,9.465
1,1117334,1122335,5.696,5.696,4.331,4.291,18.597,18.534,22.455,22.473,35.925,37.465,30.862,30.911,6.837,5.727,6.385,7.001,9.465,7.165
1,1122335,1127335,5.696,5.696,4.291,4.276,18.534,18.475,22.473,22.459,37.465,36.381,30.911,30.95,5.727,5.481,7.001,6.877,7.165,8.274
1,1127335,1132335,5.696,5.696,4.276,4.25,18.475,18.42,22.459,22.462,36.381,36.632,30.95,30.998,5.481,5.317,6.877,7.001,8.274,7.288
1,1132335,1137335,5.696,5.696,4.25,4.265,18.42,18.31,22.462,22.466,36.632,36.167,30.998,31.143,5.317,5.153,7.001,6.877,7.288,7.206
1,1137335,1142336,5.696,5.801,4.265,4.577,18.31,18.246,22.466,22.473,36.167,35.954,31.143,31.279,5.153,5.153,6.877,6.877,7.206,6.837
1,1142336,1147336,5.801,5.6,4.577,4.967,18.246,18.172,22.473,22.466,35.954,37.078,31.279,31.085,5.153,5.235,6.877,6.713,6.837,6.631
1,1147336,1152336,5.6,6.374,4.967,4.913,18.172,18.156,22.466,22.48,37.078,36.39,31.085,31.356,5.235,7.083,6.713,6.837,6.631,6.713
1,1152336,1157336,6.374,6.374,4.913,4.918,18.156,18.242,22.48,22.473,36.39,36.661,31.356,30.785,7.083,5.81,6.837,6.795,6.713,6.426
1,1157336,1162337,6.374,6.374,4.918,4.918,18.242,18.392,22.473,22.48,36.661,37.252,30.785,30.775,5.81,5.522,6.795,6.754,6.426,6.631
1,1162337,1167336,6.374,6.513,4.918,4.937,18.392,18.266,22.48,22.469,37.252,35.606,30.775,30.882,5.522,5.522,6.754,6.795,6.631,6.837
1,1167336,1172337,6.513,6.501,4.937,4.987,18.266,18.321,22.469,22.473,35.606,36.448,30.882,30.824,5.522,5.317,6.795,7.042,6.837,6.262
