Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
1,2151029,2156030,5.0,7.015,5.0,5.063,19.969,19.622,30.771,30.778,34.376,36.274,41.5,41.403,8.315,7.945,5.317,5.276,7.37,6.713
1,2156030,2161030,7.015,6.896,5.063,5.045,19.622,19.488,30.778,30.792,36.274,36.758,41.403,41.403,7.945,6.343,5.276,5.235,6.713,7.042
1,2161030,2166030,6.896,6.779,5.045,5.042,19.488,19.248,30.792,30.806,36.758,35.887,41.403,41.607,6.343,5.768,5.235,5.194,7.042,6.919
1,2166030,2171030,6.779,6.738,5.042,5.042,19.248,19.082,30.806,30.795,35.887,38.26,41.607,43.117,5.768,5.563,5.194,5.194,6.919,7.206
1,2171030,2176031,6.738,6.738,5.042,5.042,19.082,18.881,30.795,30.802,38.26,35.548,43.117,42.052,5.563,5.235,5.194,5.153,7.206,6.877
1,2176031,2181030,6.738,6.738,5.042,5.044,18.881,18.791,30.802,30.795,35.548,35.199,42.052,42.12,5.235,5.81,5.153,5.07,6.877,9.424
1,2181030,2186031,6.738,6.738,5.044,5.057,18.791,18.558,30.795,30.802,35.199,37.485,42.12,42.865,5.81,5.276,5.07,5.153,9.424,7.288
1,2186031,2191031,6.738,6.732,5.057,5.062,18.558,18.365,30.802,30.806,37.485,35.044,42.865,42.149,5.276,5.44,5.153,5.522,7.288,7.329
1,2191031,2196032,6.732,6.202,5.062,5.064,18.365,18.211,30.806,30.795,35.044,36.894,42.149,42.449,5.44,5.153,5.522,5.112,7.329,6.96
1,2196032,2201031,6.202,6.555,5.064,5.251,18.211,18.108,30.795,30.795,36.894,34.443,42.449,42.197,5.153,5.03,5.112,5.235,6.96,12.381
1,2201031,2206032,6.555,6.572,5.251,5.246,18.108,17.998,30.795,30.778,34.443,34.831,42.197,42.091,5.03,5.44,5.235,5.276,12.381,6.754
