Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
1,1330246,1335247,5.118,5.047,5.918,5.905,10.215,10.558,34.469,34.483,34.986,35.431,38.035,37.686,5.07,4.906,5.974,5.727,5.645,6.015
1,1335247,1340247,5.047,5.047,5.905,5.905,10.558,10.618,34.483,34.494,35.431,37.988,37.686,37.183,4.906,4.824,5.727,5.81,6.015,5.81
1,1340247,1345247,5.047,5.047,5.905,5.905,10.618,10.476,34.494,34.483,37.988,36.09,37.183,36.612,4.824,4.947,5.81,5.81,5.81,5.687
1,1345247,1350247,5.047,5.048,5.905,5.99,10.476,11.083,34.483,34.476,36.09,36.671,36.612,36.883,4.947,13.202,5.81,12.463,5.687,5.974
1,1350247,1355248,5.048,6.569,5.99,5.647,11.083,11.426,34.476,34.455,36.671,36.981,36.883,36.902,13.202,5.03,12.463,6.015,5.974,5.892
1,1355248,1360248,6.569,7.554,5.647,6.327,11.426,11.524,34.455,34.427,36.981,37.678,36.902,36.989,5.03,4.947,6.015,5.892,5.892,5.645
1,1360248,1365248,7.554,7.341,6.327,6.471,11.524,11.568,34.427,34.385,37.678,38.424,36.989,36.97,4.947,4.906,5.892,5.933,5.645,5.851
1,1365248,1370248,7.341,7.169,6.471,5.561,11.568,11.52,34.385,34.378,38.424,39.16,36.97,36.68,4.906,4.988,5.933,5.933,5.851,5.851
1,1370248,1375249,7.169,7.244,5.561,5.911,11.52,11.505,34.378,34.35,39.16,36.322,36.68,36.709,4.988,4.988,5.933,5.974,5.851,5.645
1,1375249,1380248,7.244,7.257,5.911,6.375,11.505,11.453,34.35,34.329,36.322,34.579,36.709,37.086,4.988,4.824,5.974,5.768,5.645,10.122
1,1380248,1385249,7.257,6.948,6.375,6.877,11.453,11.434,34.329,34.354,34.579,33.949,37.086,36.951,4.824,5.153,5.768,6.138,10.122,6.097
1,1385249,1390249,6.948,6.982,6.877,6.369,11.434,11.473,34.354,34.347,33.949,38.637,36.951,38.403,5.153,4.783,6.138,5.81,6.097,5.727
1,1390249,1395250,6.982,6.735,6.369,5.971,11.473,12.159,34.347,34.343,38.637,37.117,38.403,37.454,4.783,5.03,5.81,6.138,5.727,5.687
1,1395250,1400249,6.735,6.68,5.971,5.972,12.159,12.049,34.343,34.34,37.117,37.0,37.454,37.425,5.03,5.358,6.138,6.179,5.687,5.687
1,1400249,1405250,6.68,7.153,5.972,5.979,12.049,12.029,34.34,34.315,37.0,35.354,37.425,37.87,5.358,4.947,6.179,5.81,5.687,5.768
1,1405250,1410250,7.153,7.165,5.979,6.1,12.029,12.1,34.315,34.305,35.354,34.424,37.87,37.909,4.947,4.947,5.81,6.015,5.768,10.04
1,1410250,1415250,7.165,7.165,6.1,6.084,12.1,11.978,34.305,34.322,34.424,34.25,37.909,37.851,4.947,4.947,6.015,5.645,10.04,5.851
1,1415250,1420250,7.165,7.165,6.084,6.053,11.978,11.923,34.322,34.361,34.25,39.034,37.851,37.638,4.947,4.947,5.645,5.81,5.851,5.645
1,1420250,1425251,7.165,7.158,6.053,5.972,11.923,11.982,34.361,34.385,39.034,37.223,37.638,37.909,4.947,4.988,5.81,6.056,5.645,5.604
1,1425251,1430251,7.158,7.158,5.972,5.964,11.982,11.915,34.385,34.399,37.223,36.923,37.909,37.231,4.988,4.947,6.056,6.015,5.604,5.687
1,1430251,1435251,7.158,7.053,5.964,6.245,11.915,11.777,34.399,34.396,36.923,36.594,37.231,36.999,4.947,5.03,6.015,5.851,5.687,5.687
1,1435251,1440251,7.053,6.952,6.245,5.873,11.777,11.741,34.396,34.392,36.594,36.671,36.999,36.535,5.03,4.988,5.851,5.81,5.687,5.645
1,1440251,1445252,6.952,7.21,5.873,5.619,11.741,11.678,34.392,34.371,36.671,37.436,36.535,36.602,4.988,4.906,5.81,5.933,5.645,5.645
1,1445252,1450251,7.21,7.18,5.619,5.619,11.678,11.595,34.371,34.357,37.436,36.477,36.602,37.183,4.906,5.03,5.933,6.015,5.645,5.604
1,1450251,1455252,7.18,7.115,5.619,5.621,11.595,11.457,34.357,34.329,36.477,36.7,37.183,37.841,5.03,5.03,6.015,6.097,5.604,5.687
1,1455252,1460252,7.115,7.115,5.621,5.741,11.457,11.363,34.329,34.29,36.7,35.402,37.841,37.29,5.03,4.865,6.097,5.687,5.687,5.522
1,1460252,1465253,7.115,7.115,5.741,5.741,11.363,11.264,34.29,34.276,35.402,34.773,37.29,36.66,4.865,4.988,5.687,6.056,5.522,10.491
1,1465253,1470252,7.115,7.115,5.741,5.741,11.264,11.225,34.276,34.234,34.773,35.024,36.66,37.077,4.988,5.03,6.056,6.097,10.491,5.81
1,1470252,1475253,7.115,7.115,5.741,5.741,11.225,10.953,34.234,34.217,35.024,39.131,37.077,37.202,5.03,5.07,6.097,5.851,5.81,6.015
1,1475253,1480253,7.115,7.115,5.741,5.741,10.953,10.886,34.217,34.182,39.131,38.463,37.202,36.525,5.07,5.112,5.851,5.851,6.015,5.892
1,1480253,1485253,7.115,7.115,5.741,5.741,10.886,10.858,34.182,34.168,38.463,37.737,36.525,37.396,5.112,4.906,5.851,6.097,5.892,5.81
1,1485253,1490253,7.115,6.63,5.741,5.629,10.858,10.811,34.168,34.136,37.737,35.441,37.396,39.003,4.906,5.481,6.097,6.179,5.81,5.768
1,1490253,1495254,6.63,6.889,5.629,5.539,10.811,11.359,34.136,34.112,35.441,35.422,39.003,37.202,5.481,5.727,6.179,6.343,5.768,5.851
1,1495254,1500254,6.889,6.816,5.539,5.539,11.359,11.737,34.112,34.077,35.422,34.84,37.202,36.951,5.727,5.194,6.343,5.768,5.851,9.588
