Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
1,1834014,1839015,5.0,5.474,5.0,5.167,21.787,23.183,22.445,22.434,36.361,37.378,41.326,35.509,5.44,5.235,8.397,10.409,25.44,28.151
1,1839015,1844019,5.474,5.679,5.167,5.243,23.183,23.186,22.434,22.43,37.378,35.983,35.509,38.238,5.235,4.824,10.409,10.04,28.151,33.531
1,1844019,1849015,5.679,5.735,5.243,5.487,23.186,23.344,22.43,22.445,35.983,36.051,38.238,35.77,4.824,4.824,10.04,11.231,33.531,27.74
1,1849015,1854015,5.735,5.702,5.487,5.632,23.344,23.439,22.445,22.445,36.051,36.245,35.77,36.38,4.824,4.783,11.231,12.463,27.74,26.877
1,1854015,1859016,5.702,5.974,5.632,5.672,23.439,23.869,22.445,22.437,36.245,35.935,36.38,38.006,4.783,4.783,12.463,9.711,26.877,27.412
1,1859016,1864016,5.974,6.145,5.672,5.464,23.869,24.168,22.437,22.437,35.935,36.439,38.006,36.109,4.783,5.153,9.711,9.218,27.412,23.592
1,1864016,1869016,6.145,6.183,5.464,5.524,24.168,24.389,22.437,22.441,36.439,36.003,36.109,38.238,5.153,4.906,9.218,10.574,23.592,28.315
1,1869016,1874016,6.183,6.224,5.524,5.083,24.389,24.44,22.441,22.437,36.003,35.887,38.238,37.009,4.906,4.906,10.574,10.615,28.315,21.251
1,1874016,1879017,6.224,6.223,5.083,4.947,24.44,24.421,22.437,22.427,35.887,35.857,37.009,35.76,4.906,4.783,10.615,11.272,21.251,26.877
1,1879017,1884016,6.223,6.131,4.947,4.535,24.421,24.294,22.427,22.42,35.857,36.003,35.76,35.789,4.783,5.317,11.272,10.902,26.877,25.03
1,1884016,1889017,6.131,6.118,4.535,4.453,24.294,24.125,22.42,22.402,36.003,36.177,35.789,36.176,5.317,4.783,10.902,11.764,25.03,26.672
1,1889017,1894017,6.118,6.11,4.453,4.403,24.125,23.959,22.402,22.413,36.177,37.262,36.176,35.896,4.783,4.865,11.764,10.656,26.672,15.009
1,1894017,1899018,6.11,6.11,4.403,4.363,23.959,23.628,22.413,22.423,37.262,36.051,35.896,35.402,4.865,4.906,10.656,10.656,15.009,25.44
1,1899018,1904019,6.11,6.109,4.363,4.309,23.628,23.328,22.423,22.437,36.051,36.555,35.402,36.07,4.906,5.522,10.656,10.697,25.44,37.063
1,1904019,1909018,6.109,5.993,4.309,4.121,23.328,23.218,22.437,22.434,36.555,35.974,36.07,36.631,5.522,4.988,10.697,10.163,37.063,26.877
1,1909018,1914018,5.993,5.895,4.121,4.076,23.218,23.313,22.434,22.427,35.974,35.741,36.631,35.344,4.988,5.153,10.163,10.45,26.877,26.59
1,1914018,1919019,5.895,5.638,4.076,4.076,23.313,22.974,22.427,22.42,35.741,35.857,35.344,36.631,5.153,4.783,10.45,10.902,26.59,25.399
1,1919019,1924018,5.638,5.505,4.076,4.088,22.974,22.741,22.42,22.423,35.857,36.032,36.631,35.683,4.783,4.865,10.902,10.163,25.399,25.399
1,1924018,1929019,5.505,5.3,4.088,4.211,22.741,22.303,22.423,22.402,36.032,36.196,35.683,36.341,4.865,4.783,10.163,10.984,25.399,22.73
1,1929019,1934019,5.3,5.273,4.211,4.154,22.303,21.913,22.402,22.402,36.196,35.964,36.341,35.547,4.783,4.742,10.984,10.409,22.73,30.245
1,1934019,1939019,5.273,5.553,4.154,4.022,21.913,21.448,22.402,22.413,35.964,37.204,35.547,35.47,4.742,4.865,10.409,9.711,30.245,16.857
1,1939019,1944019,5.553,5.52,4.022,3.923,21.448,20.951,22.413,22.399,37.204,36.322,35.47,36.883,4.865,5.07,9.711,10.409,16.857,24.126
1,1944019,1949020,5.52,5.495,3.923,3.893,20.951,20.498,22.399,22.42,36.322,36.671,36.883,35.344,5.07,5.317,10.409,10.532,24.126,25.194
1,1949020,1954019,5.495,5.564,3.893,3.865,20.498,19.961,22.42,22.402,36.671,35.77,35.344,36.835,5.317,8.109,10.532,7.658,25.194,30.327
1,1954019,1959020,5.564,5.575,3.865,3.865,19.961,19.583,22.402,22.402,35.77,36.584,36.835,36.66,8.109,6.877,7.658,7.534,30.327,17.637
1,1959020,1964020,5.575,5.613,3.865,3.809,19.583,18.972,22.402,22.409,36.584,36.981,36.66,35.605,6.877,7.822,7.534,7.617,17.637,17.966
1,1964020,1969021,5.613,5.816,3.809,3.808,18.972,18.597,22.409,22.42,36.981,36.729,35.605,36.931,7.822,10.368,7.617,7.494,17.966,33.695
1,1969021,1974020,5.816,5.927,3.808,3.761,18.597,18.361,22.42,22.416,36.729,36.807,36.931,35.354,10.368,10.779,7.494,7.411,33.695,25.522
1,1974020,1979021,5.927,6.185,3.761,3.707,18.361,17.99,22.416,22.413,36.807,36.768,35.354,34.57,10.779,34.229,7.411,7.411,25.522,27.329
1,1979021,1984021,6.185,6.544,3.707,3.717,17.99,18.14,22.413,22.423,36.768,36.119,34.57,36.331,34.229,7.124,7.411,7.494,27.329,22.73
1,1984021,1989021,6.544,7.424,3.717,4.503,18.14,18.779,22.423,22.413,36.119,35.79,36.331,36.002,7.124,6.262,7.494,7.986,22.73,44.044
1,1989021,1994021,7.424,7.542,4.503,4.355,18.779,18.972,22.413,22.416,35.79,37.136,36.002,37.648,6.262,7.658,7.986,7.534,44.044,31.395
1,1994021,1999022,7.542,7.152,4.355,4.137,18.972,19.051,22.416,22.42,37.136,36.458,37.648,35.867,7.658,26.18,7.534,8.027,31.395,25.235
1,1999022,2004022,7.152,7.43,4.137,3.75,19.051,19.106,22.42,22.416,36.458,35.722,35.867,35.45,26.18,9.177,8.027,7.411,25.235,18.787
1,2004022,2009022,7.43,7.454,3.75,3.75,19.106,19.094,22.416,22.437,35.722,35.925,35.45,35.886,9.177,8.274,7.411,7.74,18.787,31.272
1,2009022,2014022,7.454,7.277,3.75,4.014,19.094,18.944,22.437,22.434,35.925,36.69,35.886,36.36,8.274,12.257,7.74,7.329,31.272,26.344
